datetime,residential,office,commercial,industrial,367791,31991682,31991685
2022-11-04 16:00:00+00:00,111.5,486.5,552.8,721.5,111.5,98.5,106.5
2022-11-04 17:00:00+00:00,105.2,588.5,792.2,769.2,108.2,119.2,97.2
2022-11-04 18:00:00+00:00,111.5,571.6,459.5,844.4,120.5,126.5,92.5
2022-11-04 19:00:00+00:00,112.8,116.1,669.1,837.3,124.8,129.8,104.8
2022-11-04 20:00:00+00:00,116.7,58.5,588.3,763,132.7,105.7,96.7
2022-11-04 21:00:00+00:00,121.2,115.8,664.9,846.4,107.2,107.2,127.2
2022-11-04 22:00:00+00:00,109.2,92.8,694.8,801.8,117.2,124.2,121.2
2022-11-04 23:00:00+00:00,100,95.5,459.7,826.4,83,84,97
2022-11-05 00:00:00+00:00,105,105.1,347.9,771.8,115,93,104
2022-11-05 01:00:00+00:00,108.9,105.4,303.5,811.7,92.9,124.9,98.9
2022-11-05 02:00:00+00:00,100,85.8,435.5,753.4,99,97,99
2022-11-05 03:00:00+00:00,122.4,112.5,380.5,778.1,133.4,104.4,110.4
2022-11-05 04:00:00+00:00,110,53.6,349.1,788.1,115,118,108
2022-11-05 05:00:00+00:00,112.4,91,427.7,805.6,124.4,114.4,109.4
2022-11-05 06:00:00+00:00,122.3,103.1,567,896.3,141.3,113.3,118.3
2022-11-05 07:00:00+00:00,102.3,93.1,668,900,103.3,100.3,86.3
2022-11-05 08:00:00+00:00,114.4,496.5,610.7,784.5,102.4,129.4,124.4
2022-11-05 09:00:00+00:00,107.6,421.8,643.6,859.2,88.6,127.6,121.6
2022-11-05 10:00:00+00:00,106.8,538.3,800,755.6,88.8,104.8,92.8
2022-11-05 11:00:00+00:00,101,476.1,715.7,816,114,100,115
2022-11-05 12:00:00+00:00,125.4,360.8,755.2,772.6,123.4,124.4,122.4
2022-11-05 13:00:00+00:00,105,498.8,696.9,782,87,106,96
2022-11-05 14:00:00+00:00,115.8,462.9,615.3,900,124.8,133.8,95.8
2022-11-05 15:00:00+00:00,100,584.4,747.5,784.5,107,118,108
2022-11-05 16:00:00+00:00,120.6,470.7,787.7,774,105.6,117.6,111.6
2022-11-05 17:00:00+00:00,119.3,445.1,722.2,760,134.3,127.3,103.3
2022-11-05 18:00:00+00:00,109.8,525.4,734.2,769.2,125.8,129.8,124.8
2022-11-05 19:00:00+00:00,106.6,127.9,613.6,743.1,98.6,104.6,88.6
2022-11-05 20:00:00+00:00,112.9,102.8,749.5,808.9,109.9,103.9,127.9
2022-11-05 21:00:00+00:00,131.8,115.6,794.2,808.2,150.8,151.8,149.8
2022-11-05 22:00:00+00:00,100,129.1,728.3,813.5,118,114,100
2022-11-05 23:00:00+00:00,116.8,127.1,419.5,799.5,99.8,121.8,103.8
2022-11-06 00:00:00+00:00,100,92.3,394.6,777.3,109,102,88
2022-11-06 01:00:00+00:00,108.8,120.7,445.4,773.7,110.8,116.8,127.8
2022-11-06 02:00:00+00:00,106.5,105,340.9,806.4,95.5,105.5,124.5
2022-11-06 03:00:00+00:00,104.7,122.3,372.4,797.9,112.7,118.7,102.7
2022-11-06 04:00:00+00:00,108.9,111.4,427.7,774.6,121.9,126.9,102.9
2022-11-06 05:00:00+00:00,100,105.5,402.2,788.5,88,119,117
2022-11-06 06:00:00+00:00,119.4,108.7,708.2,861.6,121.4,138.4,107.4
2022-11-06 07:00:00+00:00,100,105.1,703.6,878.8,120,108,92
2022-11-06 08:00:00+00:00,114.5,474.7,800,791.2,98.5,134.5,116.5
2022-11-06 09:00:00+00:00,105.9,490.6,732.1,770.6,105.9,118.9,116.9
2022-11-06 10:00:00+00:00,100,508,800,798.3,117,111,80
2022-11-06 11:00:00+00:00,111.2,499.7,737.8,845.4,105.2,100.2,112.2
2022-11-06 12:00:00+00:00,100,536.8,694.8,798.3,87,106,80
2022-11-06 13:00:00+00:00,109.6,524.4,713.6,814.2,101.6,126.6,97.6
2022-11-06 14:00:00+00:00,100,424.6,800,773.7,117,116,106
2022-11-06 15:00:00+00:00,113.9,432.1,609.2,753.3,110.9,124.9,112.9
2022-11-06 16:00:00+00:00,100.1,481.5,763.4,830.5,103.1,80.1,110.1
2022-11-06 17:00:00+00:00,104.8,591.4,656.1,807.8,96.8,95.8,113.8
2022-11-06 18:00:00+00:00,112.3,457.4,641,826.2,131.3,111.3,124.3
2022-11-06 19:00:00+00:00,101.6,65.4,771.6,731.6,119.6,97.6,106.6
2022-11-06 20:00:00+00:00,108.8,74,638.2,873.3,99.8,103.8,124.8
2022-11-06 21:00:00+00:00,100,76.4,726.4,810.1,92,83,98
2022-11-06 22:00:00+00:00,115.7,127.7,665.8,727.7,106.7,116.7,116.7
2022-11-06 23:00:00+00:00,127.1,99.1,426.7,839.5,138.1,113.1,122.1
2022-11-07 00:00:00+00:00,137.4,92.7,336.2,785.1,153.4,133.4,119.4
2022-11-07 01:00:00+00:00,110.4,71.1,300,801.2,117.4,116.4,110.4
2022-11-07 02:00:00+00:00,117.4,97.1,459.5,780.9,121.4,115.4,134.4
2022-11-07 03:00:00+00:00,100,65.3,393.4,796.1,117,95,108
2022-11-07 04:00:00+00:00,124.6,92.6,420.8,798.1,134.6,143.6,118.6
2022-11-07 05:00:00+00:00,117.3,141.3,356.6,733.2,128.3,97.3,112.3
2022-11-07 06:00:00+00:00,104.7,113.3,797.2,834.6,105.7,86.7,117.7
2022-11-07 07:00:00+00:00,122,95.8,759.5,804.5,138,118,134
2022-11-07 08:00:00+00:00,107.1,456.5,769.2,817.8,97.1,127.1,108.1
2022-11-07 09:00:00+00:00,105.1,571.5,663.8,832.6,95.1,119.1,123.1
2022-11-07 10:00:00+00:00,114.4,510.1,738.3,804.8,100.4,122.4,130.4
2022-11-07 11:00:00+00:00,100,564.6,699.4,813.2,86,87,109
2022-11-07 12:00:00+00:00,119.9,595.1,713,741.2,100.9,124.9,118.9
2022-11-07 13:00:00+00:00,100,443.4,767,766.8,103,115,102
2022-11-07 14:00:00+00:00,100,563.8,782.3,803.4,86,114,98
2022-11-07 15:00:00+00:00,100.7,429.6,672.7,807.4,91.7,86.7,102.7
2022-11-07 16:00:00+00:00,117.4,447.6,601.5,816,117.4,112.4,137.4
2022-11-07 17:00:00+00:00,103.7,459.8,686.9,856.2,109.7,103.7,111.7
2022-11-07 18:00:00+00:00,100,525.2,684.7,796.2,112,117,89
2022-11-07 19:00:00+00:00,103.8,111.7,719.9,814.5,93.8,107.8,103.8
2022-11-07 20:00:00+00:00,109.6,95.1,758.3,802.4,95.6,127.6,91.6
2022-11-07 21:00:00+00:00,100,134.2,566,790,107,104,113
2022-11-07 22:00:00+00:00,100,86.7,653,791.6,118,117,107
2022-11-07 23:00:00+00:00,131.1,127,457.1,768.6,119.1,143.1,146.1
2022-11-08 00:00:00+00:00,101.4,123.5,428.3,795.3,82.4,114.4,108.4
2022-11-08 01:00:00+00:00,106.8,135.4,460.1,791.2,100.8,109.8,119.8
2022-11-08 02:00:00+00:00,106.3,103.5,344.2,793.9,115.3,125.3,121.3
2022-11-08 03:00:00+00:00,105.8,84.2,347.2,730.3,102.8,93.8,124.8
2022-11-08 04:00:00+00:00,116.3,141.5,503,796,110.3,125.3,121.3
2022-11-08 05:00:00+00:00,119.6,93.3,457.4,764.9,135.6,99.6,116.6
2022-11-08 06:00:00+00:00,107,83.7,800,797.5,111,122,102
2022-11-08 07:00:00+00:00,100,96.2,800,756.2,105,99,81
2022-11-08 08:00:00+00:00,122.9,493.8,671.5,802,112.9,142.9,103.9
2022-11-08 09:00:00+00:00,109.2,439.6,687.2,788.1,123.2,114.2,103.2
2022-11-08 10:00:00+00:00,127.5,425.5,656.7,774.9,107.5,114.5,136.5
2022-11-08 11:00:00+00:00,100,502.4,565.2,811.6,97,83,83
2022-11-08 12:00:00+00:00,112.2,557.1,772.5,815,105.2,121.2,129.2
2022-11-08 13:00:00+00:00,129.4,556.4,800,798,109.4,113.4,146.4
2022-11-08 14:00:00+00:00,106.7,505.5,669,822.8,97.7,119.7,90.7
2022-11-08 15:00:00+00:00,108,600,642.8,783.5,88,113,115
2022-11-08 16:00:00+00:00,113.3,494.8,680.9,816,125.3,105.3,125.3
2022-11-08 17:00:00+00:00,104.8,493.1,706,798.3,98.8,109.8,93.8
2022-11-08 18:00:00+00:00,107.2,371.6,620.5,760,120.2,125.2,101.2
2022-11-08 19:00:00+00:00,107,109.8,667.9,767.9,102,110,90
2022-11-08 20:00:00+00:00,104.1,97.5,771,846.6,100.1,90.1,117.1
2022-11-08 21:00:00+00:00,122.7,108.4,708.9,863.1,113.7,119.7,119.7
2022-11-08 22:00:00+00:00,115.1,83.3,788.9,828.5,118.1,102.1,113.1
2022-11-08 23:00:00+00:00,113,87.9,446.4,776.7,93,129,106
2022-11-09 00:00:00+00:00,118.6,85.3,369.5,857.1,121.6,112.6,119.6
2022-11-09 01:00:00+00:00,107.9,88.7,432.3,824.5,126.9,103.9,112.9
2022-11-09 02:00:00+00:00,102.8,125.7,428.1,813.4,88.8,82.8,119.8
2022-11-09 03:00:00+00:00,104.5,114.5,384.5,873.7,84.5,98.5,109.5
2022-11-09 04:00:00+00:00,110.6,78.5,407.7,765.6,130.6,121.6,125.6
2022-11-09 05:00:00+00:00,100,108.7,504,830.9,104,109,93
2022-11-09 06:00:00+00:00,105.6,92.2,736.1,767.4,124.6,111.6,99.6
2022-11-09 07:00:00+00:00,105.5,86.4,674.4,775.7,96.5,111.5,122.5
2022-11-09 08:00:00+00:00,131.9,371.5,782.8,900,144.9,113.9,130.9
2022-11-09 09:00:00+00:00,100,551.4,637.3,820.1,90,97,107
2022-11-09 10:00:00+00:00,108.9,499.8,528,874,88.9,98.9,125.9
2022-11-09 11:00:00+00:00,128,579.9,690.9,821.7,115,140,118
2022-11-09 12:00:00+00:00,112,542.9,800,816.1,114,110,110
2022-11-09 13:00:00+00:00,118.3,482.3,702.4,775,101.3,124.3,128.3
2022-11-09 14:00:00+00:00,111.8,495.8,604,839.1,108.8,94.8,93.8
2022-11-09 15:00:00+00:00,104.2,528.3,586.3,801,123.2,111.2,121.2
2022-11-09 16:00:00+00:00,100,548.3,783.9,803.2,82,89,118
2022-11-09 17:00:00+00:00,112.9,516.1,643.5,789.6,114.9,107.9,109.9
2022-11-09 18:00:00+00:00,103.1,555.3,800,796,110.1,106.1,115.1
2022-11-09 19:00:00+00:00,102.9,99.1,745.8,801,101.9,103.9,95.9
2022-11-09 20:00:00+00:00,105.9,89.6,646.1,804.9,104.9,90.9,102.9
2022-11-09 21:00:00+00:00,128.4,68.5,781.7,798,108.4,120.4,141.4
2022-11-09 22:00:00+00:00,135,77.6,635.3,737.7,142,140,147
2022-11-09 23:00:00+00:00,113.2,114.4,360.2,821.7,123.2,133.2,128.2
2022-11-10 00:00:00+00:00,106.4,93.9,375.4,795.1,112.4,121.4,98.4
2022-11-10 01:00:00+00:00,100,86.7,374,700,107,84,82
2022-11-10 02:00:00+00:00,115.8,71.9,406.1,736.5,133.8,109.8,111.8
2022-11-10 03:00:00+00:00,128.9,65.6,375.5,781.1,136.9,123.9,112.9
2022-11-10 04:00:00+00:00,108.6,85.9,340.5,851.1,123.6,107.6,112.6
2022-11-10 05:00:00+00:00,100,117.8,356.3,824.3,96,82,96
2022-11-10 06:00:00+00:00,117.9,88.9,625.3,772.5,136.9,115.9,100.9
2022-11-10 07:00:00+00:00,121,108,609.4,792.4,110,114,108
2022-11-10 08:00:00+00:00,100,473.4,718.6,844.2,88,83,84
2022-11-10 09:00:00+00:00,113,542.5,800,775.3,106,104,114
2022-11-10 10:00:00+00:00,115.8,530.1,755.7,756.6,115.8,116.8,126.8
2022-11-10 11:00:00+00:00,110.5,497.9,621,835.2,106.5,103.5,104.5
2022-11-10 12:00:00+00:00,103.4,443.1,651.4,844.6,104.4,120.4,92.4
2022-11-10 13:00:00+00:00,121.5,465.9,665,775.8,113.5,107.5,139.5
2022-11-10 14:00:00+00:00,107.3,474.2,727.2,819.5,90.3,95.3,121.3
2022-11-10 15:00:00+00:00,100,513.8,800,798.4,86,99,107
2022-11-10 16:00:00+00:00,100,585.2,667.3,776.4,119,97,120
2022-11-10 17:00:00+00:00,124,465.7,800,846.7,134,133,130
2022-11-10 18:00:00+00:00,117.6,448.7,800,773.4,119.6,114.6,104.6
2022-11-10 19:00:00+00:00,112.3,99.2,675.5,830.2,118.3,115.3,115.3
2022-11-10 20:00:00+00:00,107.1,108.8,673.7,802.7,119.1,95.1,114.1
2022-11-10 21:00:00+00:00,106.2,104.2,674.8,793.1,122.2,116.2,87.2
2022-11-10 22:00:00+00:00,100.8,93.7,704.4,777.8,115.8,107.8,103.8
2022-11-10 23:00:00+00:00,107.2,76.1,396.8,760.5,92.2,121.2,108.2
2022-11-11 00:00:00+00:00,100,90.8,476.2,790,108,94,101
2022-11-11 01:00:00+00:00,104.2,116,391.1,779.5,106.2,120.2,104.2
2022-11-11 02:00:00+00:00,108.5,99.4,392.8,803.7,115.5,128.5,92.5
2022-11-11 03:00:00+00:00,117.7,106,415.3,752.1,107.7,129.7,121.7
2022-11-11 04:00:00+00:00,111.3,94.3,432,793.9,126.3,115.3,127.3
2022-11-11 05:00:00+00:00,119.6,78.8,337.7,816.2,102.6,106.6,115.6
2022-11-11 06:00:00+00:00,125.2,95.2,609.8,773.1,144.2,123.2,142.2
2022-11-11 07:00:00+00:00,122.3,79.6,654.4,829.6,118.3,121.3,120.3
2022-11-11 08:00:00+00:00,116.5,495,541.4,834,102.5,132.5,132.5
2022-11-11 09:00:00+00:00,111.9,466.5,622.3,751.7,95.9,120.9,110.9
2022-11-11 10:00:00+00:00,102,423.3,576.2,769.7,105,110,101
2022-11-11 11:00:00+00:00,119.2,600,663.5,746.4,101.2,109.2,136.2
2022-11-11 12:00:00+00:00,128.6,431.8,684,816.9,118.6,144.6,138.6
2022-11-11 13:00:00+00:00,115.3,509.1,732.9,805.1,135.3,133.3,112.3
2022-11-11 14:00:00+00:00,131.1,411.4,679.1,736,116.1,130.1,147.1
2022-11-11 15:00:00+00:00,100,400.1,732.9,773.9,102,115,82
2022-11-11 16:00:00+00:00,100.4,504.9,708,812.3,116.4,114.4,114.4
2022-11-11 17:00:00+00:00,120.5,508.7,627.7,804.5,115.5,115.5,112.5
2022-11-11 18:00:00+00:00,114.6,563.1,582,848.4,120.6,123.6,109.6
2022-11-11 19:00:00+00:00,125.1,93.5,740.9,753.9,144.1,125.1,117.1
2022-11-11 20:00:00+00:00,111.9,101.5,800,799.6,112.9,116.9,122.9
2022-11-11 21:00:00+00:00,103.4,120.4,800,759.9,123.4,90.4,114.4
2022-11-11 22:00:00+00:00,109.9,118.2,765.5,804.4,109.9,115.9,110.9
2022-11-11 23:00:00+00:00,100,89,499.8,792.8,95,115,96
2022-11-12 00:00:00+00:00,100.8,109.7,412.4,810.9,81.8,119.8,97.8
2022-11-12 01:00:00+00:00,121.9,77.4,350.8,783.6,122.9,103.9,117.9
2022-11-12 02:00:00+00:00,120.9,109,358,830.5,139.9,133.9,106.9
2022-11-12 03:00:00+00:00,115.8,103,473.6,771.4,115.8,122.8,95.8
2022-11-12 04:00:00+00:00,100,107.6,434.2,759.4,91,105,85
2022-11-12 05:00:00+00:00,108.7,94.1,322.2,809,104.7,90.7,103.7
2022-11-12 06:00:00+00:00,100,141.7,689.7,874.2,90,90,106
2022-11-12 07:00:00+00:00,124.1,82,617.5,739.1,118.1,114.1,105.1
2022-11-12 08:00:00+00:00,106.5,574.9,733.2,754.2,126.5,103.5,90.5
2022-11-12 09:00:00+00:00,101.5,546.6,632.9,809.3,110.5,86.5,90.5
2022-11-12 10:00:00+00:00,112.7,503.6,702.4,845.1,109.7,92.7,114.7
2022-11-12 11:00:00+00:00,106,418.5,735,812.3,117,103,104
2022-11-12 12:00:00+00:00,127.2,517.2,741,775.7,113.2,112.2,115.2
2022-11-12 13:00:00+00:00,105.1,534.9,754,816.8,105.1,88.1,123.1
2022-11-12 14:00:00+00:00,100,362.3,685.1,820.7,93,92,96
2022-11-12 15:00:00+00:00,100,512.6,734,772.8,85,104,104
2022-11-12 16:00:00+00:00,112.2,479.2,665.9,833,95.2,117.2,112.2
2022-11-12 17:00:00+00:00,106.9,489,562,798.6,92.9,123.9,121.9
2022-11-12 18:00:00+00:00,100,454.6,737.1,730,86,107,91
2022-11-12 19:00:00+00:00,124.5,105.7,720.9,794.6,126.5,118.5,121.5
2022-11-12 20:00:00+00:00,119.3,94.9,770.9,777.2,114.3,133.3,128.3
2022-11-12 21:00:00+00:00,112.3,98,698.2,852.2,112.3,120.3,94.3
2022-11-12 22:00:00+00:00,126.3,121.4,587.8,746.8,132.3,120.3,112.3
2022-11-12 23:00:00+00:00,119.3,50,441.1,780.7,109.3,118.3,113.3
2022-11-13 00:00:00+00:00,104.5,88,496.3,810.3,111.5,98.5,122.5
2022-11-13 01:00:00+00:00,102.3,65.2,389.7,896.8,113.3,93.3,103.3
2022-11-13 02:00:00+00:00,120.9,76.1,459.5,878.2,126.9,111.9,100.9
2022-11-13 03:00:00+00:00,116.7,148.1,428.9,798.2,103.7,128.7,131.7
2022-11-13 04:00:00+00:00,114.5,112,430.7,814,129.5,132.5,97.5
2022-11-13 05:00:00+00:00,104.4,119,389.3,824.1,88.4,100.4,116.4
2022-11-13 06:00:00+00:00,118.9,98.4,583.4,759.5,118.9,111.9,129.9
2022-11-13 07:00:00+00:00,105.3,115.2,677.7,800.4,90.3,112.3,103.3
2022-11-13 08:00:00+00:00,111.9,397.8,702.7,854.2,124.9,116.9,126.9
2022-11-13 09:00:00+00:00,127.4,473.5,780.5,805.7,140.4,131.4,113.4
2022-11-13 10:00:00+00:00,106.3,497.3,743,878,126.3,116.3,90.3
2022-11-13 11:00:00+00:00,100,458.6,767.4,782.2,84,80,116
2022-11-13 12:00:00+00:00,102.5,465.4,721.1,796.5,112.5,115.5,101.5
2022-11-13 13:00:00+00:00,123,513.6,640.8,796.8,121,120,114
2022-11-13 14:00:00+00:00,115.6,550.5,657,747.9,122.6,126.6,134.6
2022-11-13 15:00:00+00:00,111.8,452.1,634.7,844.2,115.8,107.8,91.8
2022-11-13 16:00:00+00:00,108,471.2,741.4,786.7,122,101,109
2022-11-13 17:00:00+00:00,118,463.4,651.4,810.3,101,116,100
2022-11-13 18:00:00+00:00,104.6,378.9,672.4,776.1,115.6,114.6,112.6
2022-11-13 19:00:00+00:00,116.2,126.3,701.6,869,129.2,114.2,116.2
2022-11-13 20:00:00+00:00,105.9,82.5,800,849.3,89.9,87.9,99.9
2022-11-13 21:00:00+00:00,104.2,100.1,746,802.3,115.2,120.2,117.2
2022-11-13 22:00:00+00:00,106.9,130.7,645.9,751,115.9,102.9,124.9
2022-11-13 23:00:00+00:00,109.5,86.4,420.1,829.8,94.5,120.5,115.5
2022-11-14 00:00:00+00:00,112.8,121.1,455.1,843.3,132.8,92.8,129.8
2022-11-14 01:00:00+00:00,115.7,139.5,375.1,762.9,123.7,106.7,125.7
2022-11-14 02:00:00+00:00,100,103.4,373.9,794.3,114,95,101
2022-11-14 03:00:00+00:00,105.3,89.5,379.5,803.1,88.3,94.3,108.3
2022-11-14 04:00:00+00:00,109.5,84.5,368.7,843.5,111.5,120.5,109.5
2022-11-14 05:00:00+00:00,128.4,126.1,459.9,793.9,123.4,113.4,134.4
2022-11-14 06:00:00+00:00,102.6,125.5,787.9,838.5,85.6,113.6,100.6
2022-11-14 07:00:00+00:00,115.1,129,656.2,769.1,114.1,120.1,112.1
2022-11-14 08:00:00+00:00,128.4,490.2,654.7,757.8,146.4,108.4,119.4
2022-11-14 09:00:00+00:00,100.4,436.6,703.1,873.3,112.4,94.4,112.4
2022-11-14 10:00:00+00:00,117.5,466.5,705.2,747.5,130.5,122.5,105.5
2022-11-14 11:00:00+00:00,105.5,453.1,632.6,770,118.5,114.5,121.5
2022-11-14 12:00:00+00:00,108.5,517.9,682.6,831.4,102.5,121.5,106.5
2022-11-14 13:00:00+00:00,105.6,455.2,598.2,778.8,107.6,98.6,86.6
2022-11-14 14:00:00+00:00,106.3,513.6,789.1,777.7,100.3,118.3,120.3
2022-11-14 15:00:00+00:00,140.9,463.2,576.8,792.1,130.9,147.9,151.9
2022-11-14 16:00:00+00:00,122.1,393.8,576,713.8,123.1,137.1,128.1
2022-11-14 17:00:00+00:00,124.7,515.3,730.5,844.8,128.7,135.7,108.7
2022-11-14 18:00:00+00:00,118.6,507.4,613.4,807,138.6,112.6,130.6
2022-11-14 19:00:00+00:00,100,104.5,664.9,767.5,90,90,92
2022-11-14 20:00:00+00:00,117.7,88.2,704.4,731.3,98.7,97.7,133.7
2022-11-14 21:00:00+00:00,124.5,114,747.3,745.4,112.5,113.5,110.5
2022-11-14 22:00:00+00:00,105.3,84,684.5,736.2,109.3,100.3,98.3
2022-11-14 23:00:00+00:00,123.5,115.4,383.8,809.1,142.5,132.5,133.5
2022-11-15 00:00:00+00:00,120.9,96.8,374.8,809.5,139.9,101.9,140.9
2022-11-15 01:00:00+00:00,132.4,81.3,398.3,824.5,122.4,137.4,141.4
2022-11-15 02:00:00+00:00,109.7,101.3,394.5,829.3,114.7,97.7,113.7
2022-11-15 03:00:00+00:00,103,61.2,413.7,825.1,123,99,103
2022-11-15 04:00:00+00:00,110.3,88.8,390,861.5,121.3,91.3,125.3
2022-11-15 05:00:00+00:00,128.3,106.7,378.3,847.8,109.3,116.3,130.3
2022-11-15 06:00:00+00:00,100,64.6,744,838.3,81,118,111
2022-11-15 07:00:00+00:00,100,50,681.7,809.5,108,80,87
2022-11-15 08:00:00+00:00,115,529.9,681,828.8,130,98,107
2022-11-15 09:00:00+00:00,109.7,544.7,608.8,783.6,93.7,109.7,102.7
2022-11-15 10:00:00+00:00,114.2,581,643.4,791.2,109.2,132.2,119.2
2022-11-15 11:00:00+00:00,123.6,549.4,800,868.9,107.6,125.6,103.6
2022-11-15 12:00:00+00:00,108.6,503.2,615.7,777.7,103.6,110.6,127.6
2022-11-15 13:00:00+00:00,100,434.6,654.1,774.8,90,114,102
2022-11-15 14:00:00+00:00,134.7,507.8,693.4,785.5,126.7,131.7,131.7
2022-11-15 15:00:00+00:00,104.3,512.8,695.8,778,105.3,84.3,105.3
2022-11-15 16:00:00+00:00,103.7,535.5,726.9,781.4,94.7,110.7,123.7
2022-11-15 17:00:00+00:00,125.3,567.7,667.2,809.7,123.3,119.3,131.3
2022-11-15 18:00:00+00:00,110.5,495.2,731.2,811,123.5,125.5,118.5
2022-11-15 19:00:00+00:00,113.7,96.3,780,836.4,119.7,112.7,124.7
2022-11-15 20:00:00+00:00,119.2,90.8,788.7,887.5,99.2,119.2,137.2
2022-11-15 21:00:00+00:00,125.2,93.1,681.3,785.3,108.2,108.2,123.2
2022-11-15 22:00:00+00:00,111.1,54,742.8,797.4,131.1,128.1,130.1
2022-11-15 23:00:00+00:00,129.6,105.7,417.8,726.5,122.6,140.6,113.6
2022-11-16 00:00:00+00:00,100,75.8,384.9,748.3,110,119,85
2022-11-16 01:00:00+00:00,122.1,112.6,412.6,794.2,106.1,106.1,117.1
2022-11-16 02:00:00+00:00,106.1,98.2,459.8,818.5,93.1,91.1,86.1
2022-11-16 03:00:00+00:00,128.3,102.1,327.7,819.7,124.3,135.3,147.3
2022-11-16 04:00:00+00:00,116,114,465.9,824.7,117,107,121
2022-11-16 05:00:00+00:00,107.9,81.5,375.5,850.3,113.9,88.9,109.9
2022-11-16 06:00:00+00:00,121.2,107.4,579,868.2,121.2,110.2,107.2
2022-11-16 07:00:00+00:00,123.6,105.4,792.9,790.3,118.6,108.6,108.6
2022-11-16 08:00:00+00:00,121.1,551.4,661,767.9,110.1,131.1,133.1
2022-11-16 09:00:00+00:00,104.4,478.4,769,826.2,103.4,92.4,114.4
2022-11-16 10:00:00+00:00,109.9,433.4,665.6,837.4,128.9,116.9,124.9
2022-11-16 11:00:00+00:00,114.7,439.1,616.4,805.4,98.7,107.7,104.7
2022-11-16 12:00:00+00:00,114.4,435.4,782.3,792.8,134.4,114.4,130.4
2022-11-16 13:00:00+00:00,122.3,523.9,706.2,779.8,124.3,116.3,130.3
2022-11-16 14:00:00+00:00,100,573.8,800,798.3,104,104,91
2022-11-16 15:00:00+00:00,118.2,471.8,667.3,827.6,121.2,118.2,98.2
2022-11-16 16:00:00+00:00,112,531.5,668.9,773.3,123,92,123
2022-11-16 17:00:00+00:00,106.5,423.8,770.3,768,115.5,118.5,98.5
2022-11-16 18:00:00+00:00,107.5,509,770.8,824,99.5,97.5,91.5
2022-11-16 19:00:00+00:00,112.8,91.9,710.7,766.1,96.8,118.8,104.8
2022-11-16 20:00:00+00:00,100,98.3,800,806,116,80,87
2022-11-16 21:00:00+00:00,108,74,680.4,803.9,94,117,113
2022-11-16 22:00:00+00:00,106.3,95.6,611.1,800,115.3,102.3,104.3
2022-11-16 23:00:00+00:00,120.4,93.8,398.5,774.3,134.4,124.4,139.4
2022-11-17 00:00:00+00:00,107,79.2,404.5,869.4,120,95,99
2022-11-17 01:00:00+00:00,112.9,97.6,460.4,815.9,92.9,101.9,95.9
2022-11-17 02:00:00+00:00,130.5,89.2,417.7,779.4,119.5,135.5,124.5
2022-11-17 03:00:00+00:00,125.1,109.9,300,813.2,120.1,120.1,127.1
2022-11-17 04:00:00+00:00,124.2,82.3,497.4,873.3,107.2,144.2,120.2
2022-11-17 05:00:00+00:00,110.2,101.8,304.7,803.6,126.2,94.2,127.2
2022-11-17 06:00:00+00:00,120.7,83.8,727.1,861.3,126.7,105.7,133.7
2022-11-17 07:00:00+00:00,112.9,88,726.5,754.1,127.9,132.9,106.9
2022-11-17 08:00:00+00:00,113.3,554.4,752.7,766,98.3,96.3,106.3
2022-11-17 09:00:00+00:00,119.4,538.1,660.3,714.4,130.4,134.4,113.4
2022-11-17 10:00:00+00:00,109.4,596.1,661.1,879,118.4,114.4,104.4
2022-11-17 11:00:00+00:00,130.3,507.7,724.5,731.9,126.3,144.3,121.3
2022-11-17 12:00:00+00:00,113.8,465.4,800,807,112.8,98.8,130.8
2022-11-17 13:00:00+00:00,121.6,490.6,592.1,869.5,123.6,113.6,120.6
2022-11-17 14:00:00+00:00,130,520.8,558,838.8,139,126,146
2022-11-17 15:00:00+00:00,125.8,550.8,681.5,815.1,144.8,116.8,128.8
2022-11-17 16:00:00+00:00,101.4,426.6,772.2,851.3,84.4,116.4,95.4
2022-11-17 17:00:00+00:00,120,500.4,703.6,773.3,109,101,118
2022-11-17 18:00:00+00:00,124,580.5,618.1,820.7,112,105,127
2022-11-17 19:00:00+00:00,124.5,61.4,705.5,795.5,126.5,106.5,129.5
2022-11-17 20:00:00+00:00,104.5,117.8,578.7,794.7,105.5,98.5,84.5
2022-11-17 21:00:00+00:00,109,129.1,744,807.6,95,90,107
2022-11-17 22:00:00+00:00,125.6,141.2,678.4,847,106.6,115.6,120.6
2022-11-17 23:00:00+00:00,108.1,79.1,350.6,862.7,103.1,100.1,110.1
2022-11-18 00:00:00+00:00,112.7,102.3,430.3,789.3,109.7,118.7,115.7
2022-11-18 01:00:00+00:00,131.5,126.5,384.9,756.5,119.5,135.5,143.5
2022-11-18 02:00:00+00:00,115.3,94.9,430.2,767.2,122.3,110.3,119.3
2022-11-18 03:00:00+00:00,108.5,88.7,300,877.9,111.5,120.5,114.5
2022-11-18 04:00:00+00:00,107,62.7,300,859.2,95,116,99
2022-11-18 05:00:00+00:00,119.2,122.7,413.2,756.3,117.2,139.2,133.2
2022-11-18 06:00:00+00:00,102.5,99.6,683.9,866.4,91.5,113.5,112.5
2022-11-18 07:00:00+00:00,113.4,85.4,624.4,771.5,106.4,105.4,104.4
2022-11-18 08:00:00+00:00,119.2,558.2,611.2,826.6,118.2,126.2,101.2
2022-11-18 09:00:00+00:00,128.9,451.8,737.5,771.5,118.9,140.9,144.9
