,shower,bath,medium,small,Total_m3,Energy_Wh
2019-10-22 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 10:00:00,0.0,0.0,0.0,9.307413692251071e-05,9.307413692251071e-05,5.41122690496708
2019-10-22 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 12:00:00,0.0,0.0,0.0,1.753128530546406,1.753128530546406,101924.94484537854
2019-10-22 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 13:00:00,0.0,0.0,0.0,0.03720190865808541,0.03720190865808541,2162.8776339270207
2019-10-22 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 16:00:00,0.0,0.0,0.0,0.3440833010995756,0.3440833010995756,20004.620811150326
2019-10-22 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 18:00:00,0.0,0.0,0.0,9.307413692251071e-05,9.307413692251071e-05,5.41122690496708
2019-10-22 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 19:00:00,0.0,0.0,7.618458411441023,0.0,7.618458411441023,442928.70708739065
2019-10-22 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 21:00:00,9.310032340971755,0.0,0.0,0.0,9.310032340971755,541274.935823719
2019-10-22 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 23:00:00,0.0,0.0,8.284637635172915,0.0,8.284637635172915,481659.6269560254
2019-10-22 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 04:00:00,0.0,0.0,0.0,1.549532543969821,1.549532543969821,90088.10040357876
2019-10-23 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 05:00:00,8.162113509651807,0.0,0.0,0.0,8.162113509651807,474536.21043614525
2019-10-23 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 07:00:00,0.0,0.0,4.888505983245428,0.0,4.888505983245428,284212.30619257444
2019-10-23 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 14:00:00,0.0,0.0,0.0,4.048094106702375,4.048094106702375,235351.69348133527
2019-10-23 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 16:00:00,0.0,0.0,4.0704926047907115,0.0,4.0704926047907115,236653.9172729711
2019-10-23 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 19:00:00,0.0,0.0,0.0,2.8026940445305595,2.8026940445305595,162945.51764451282
2019-10-23 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 00:00:00,5.859674363250197,0.0,0.0,0.0,5.859674363250197,340674.956730074
2019-10-24 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 06:00:00,0.0,0.0,4.072137727528215,0.0,4.072137727528215,236749.56288101542
2019-10-24 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 09:00:00,0.0,0.0,0.0,9.336347743311424e-05,9.336347743311424e-05,5.428048840764113
2019-10-24 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 17:00:00,0.0,0.0,6.069275639311895,0.0,6.069275639311895,352860.94202999433
2019-10-24 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 07:00:00,0.0,0.0,5.344775972067849,0.0,5.344775972067849,310739.3363760557
2019-10-25 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 12:00:00,8.353288503550784,0.0,0.0,0.0,8.353288503550784,485650.91216477205
2019-10-25 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 20:00:00,0.0,12.360204732467883,0.0,0.0,12.360204732467883,718608.5695848688
2019-10-25 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 22:00:00,0.0,0.0,5.497704564256594,0.0,5.497704564256594,319630.4348052514
2019-10-25 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
